0,127
0.016666667,126
0.033333333,126
0.05,125
0.066666667,125
0.083333333,125
0.1,125
0.116666667,125
0.133333333,125
0.15,125
0.166666667,125
0.183333333,121
0.2,125
0.216666667,131
0.233333333,131
0.25,134
0.266666667,136
0.283333333,137
0.3,138
0.316666667,139
0.333333333,139
0.35,139
0.366666667,138
0.383333333,136
0.4,134
0.416666667,135
0.433333333,136
0.45,137
0.466666667,137
0.483333333,138
0.5,138
0.516666667,137
0.533333333,133
0.55,132
0.566666667,131
0.583333333,131
0.6,131
0.616666667,131
0.633333333,131
0.65,131
0.666666667,131
0.683333333,132
0.7,132
0.716666667,132
0.733333333,132
0.75,133
0.766666667,133
0.783333333,133
0.8,133
0.816666667,133
0.833333333,133
0.85,133
0.866666667,134
0.883333333,136
0.9,136
0.916666667,134
0.933333333,134
0.95,132
0.966666667,131
0.983333333,131
1,133
1.016666667,134
1.033333333,134
1.05,134
1.066666667,133
1.083333333,132
1.1,131
1.116666667,130
1.133333333,130
1.15,130
1.166666667,129
1.183333333,129
1.2,129
1.216666667,129
1.233333333,129
1.25,129
1.266666667,129
1.283333333,129
1.3,130
1.316666667,131
1.333333333,131
1.35,130
1.366666667,129
1.383333333,129
1.4,128
1.416666667,128
1.433333333,128
1.45,130
1.466666667,131
1.483333333,131
1.5,131
1.516666667,131
1.533333333,131
1.55,131
1.566666667,131
1.583333333,131
1.6,131
1.616666667,131
1.633333333,130
1.65,129
1.666666667,129
1.683333333,127
1.7,127
1.716666667,126
1.733333333,126
1.75,125
1.766666667,124
1.783333333,124
1.8,124
1.816666667,124
1.833333333,125
1.85,125
1.866666667,126
1.883333333,126
1.9,126
1.916666667,126
1.933333333,126
1.95,127
1.966666667,127
1.983333333,127
2,127
2.016666667,127
2.033333333,127
2.05,127
2.066666667,127
2.083333333,127
2.1,126
2.116666667,126
2.133333333,126
2.15,126
2.166666667,126
2.183333333,125
2.2,125
2.216666667,125
2.233333333,125
2.25,125
2.266666667,127
2.283333333,127
2.3,127
2.316666667,127
2.333333333,127
2.35,127
2.366666667,127
2.383333333,128
2.4,129
2.416666667,130
2.433333333,130
2.45,130
2.466666667,130
2.483333333,130
2.5,128
2.516666667,127
2.533333333,127
2.55,127
2.566666667,127
2.583333333,127
2.6,127
2.616666667,127
2.633333333,128
2.65,129
2.666666667,129
2.683333333,130
2.7,130
2.716666667,130
2.733333333,130
2.75,129
2.766666667,129
2.783333333,128
2.8,127
2.816666667,127
2.833333333,127
2.85,127
2.866666667,127
2.883333333,127
2.9,128
2.916666667,128
2.933333333,128
2.95,128
2.966666667,127
2.983333333,126
3,126
3.016666667,125
3.033333333,125
3.05,125
3.066666667,125
3.083333333,125
3.1,124
3.116666667,124
3.133333333,124
3.15,124
3.166666667,125
3.183333333,126
3.2,126
3.216666667,127
3.233333333,127
3.25,127
3.266666667,128
3.283333333,128
3.3,128
3.316666667,128
3.333333333,128
3.35,128
3.366666667,128
3.383333333,128
3.4,128
3.416666667,128
3.433333333,127
3.45,127
3.466666667,127
3.483333333,127
3.5,126
3.516666667,126
3.533333333,127
3.55,128
3.566666667,128
3.583333333,128
3.6,128
3.616666667,126
3.633333333,126
3.65,125
3.666666667,126
3.683333333,126
3.7,126
3.716666667,126
3.733333333,126
3.75,126
3.766666667,126
3.783333333,126
3.8,126
3.816666667,126
3.833333333,127
3.85,127
3.866666667,127
3.883333333,127
3.9,127
3.916666667,127
3.933333333,127
3.95,127
3.966666667,128
3.983333333,128
4,127
4.016666667,126
4.033333333,126
4.05,126
4.066666667,125
4.083333333,125
4.1,125
4.116666667,126
4.133333333,126
4.15,126
4.166666667,126
4.183333333,126
4.2,126
4.216666667,126
4.233333333,127
4.25,127
4.266666667,126
4.283333333,126
4.3,126
4.316666667,126
4.333333333,127
4.35,127
4.366666667,126
4.383333333,126
4.4,126
4.416666667,126
4.433333333,126
4.45,126
4.466666667,126
4.483333333,126
4.5,126
4.516666667,126
4.533333333,126
4.55,126
4.566666667,125
4.583333333,125
4.6,125
4.616666667,125
4.633333333,126
4.65,126
4.666666667,126
4.683333333,126
4.7,126
4.716666667,126
4.733333333,126
4.75,127
4.766666667,128
4.783333333,128
4.8,128
4.816666667,128
4.833333333,128
4.85,128
4.866666667,128
4.883333333,128
4.9,128
4.916666667,127
4.933333333,126
4.95,126
4.966666667,126
4.983333333,126
5,126
5.016666667,126
5.033333333,126
5.05,126
5.066666667,126
5.083333333,126
5.1,126
5.116666667,127
5.133333333,128
5.15,130
5.166666667,130
5.183333333,130
5.2,130
5.216666667,130
5.233333333,129
5.25,128
5.266666667,126
5.283333333,125
5.3,124
5.316666667,124
5.333333333,124
5.35,124
5.366666667,124
5.383333333,124
5.4,125
5.416666667,125
5.433333333,125
5.45,125
5.466666667,125
5.483333333,125
5.5,125
5.516666667,126
5.533333333,126
5.55,127
5.566666667,128
5.583333333,129
5.6,129
5.616666667,128
5.633333333,127
5.65,127
5.666666667,126
5.683333333,126
5.7,126
5.716666667,126
5.733333333,126
5.75,127
5.766666667,127
5.783333333,127
5.8,127
5.816666667,128
5.833333333,129
5.85,129
5.866666667,129
5.883333333,129
5.9,129
5.916666667,129
5.933333333,129
5.95,130
5.966666667,130
5.983333333,130
6,130
6.016666667,130
6.033333333,129
6.05,129
6.066666667,129
6.083333333,129
6.1,130
6.116666667,130
6.133333333,131
6.15,132
6.166666667,133
6.183333333,133
6.2,134
6.216666667,136
6.233333333,136
6.25,136
6.266666667,136
6.283333333,134
6.3,129
6.316666667,127
6.333333333,126
6.35,126
6.366666667,126
6.383333333,127
6.4,129
6.416666667,133
6.433333333,133
6.45,133
6.466666667,132
6.483333333,131
6.5,130
6.516666667,128
6.533333333,128
6.55,129
6.566666667,129
6.583333333,130
6.6,132
6.616666667,134
6.633333333,135
6.65,136
6.666666667,137
6.683333333,137
6.7,138
6.716666667,140
6.733333333,142
6.75,147
6.766666667,148
6.783333333,147
6.8,147
6.816666667,146
6.833333333,144
6.85,144
6.866666667,150
6.883333333,156
6.9,161
6.916666667,161
6.933333333,163
6.95,163
6.966666667,163
6.983333333,167
7,167
7.016666667,166
7.033333333,166
7.05,164
7.066666667,163
7.083333333,165
7.1,171
7.116666667,175
7.133333333,177
7.15,177
7.166666667,181
7.183333333,185
7.2,189
7.216666667,189
7.233333333,186
7.25,186
7.266666667,183
7.283333333,187
7.3,192
7.316666667,208
7.333333333,219
7.35,227
7.366666667,227
7.383333333,233
7.4,239
7.416666667,246
7.433333333,264
7.45,288
7.466666667,309
7.483333333,309
7.5,327
7.516666667,338
7.533333333,339
7.55,319
7.566666667,305
7.583333333,284
7.6,269
7.616666667,269
7.633333333,261
7.65,261
7.666666667,287
7.683333333,311
7.7,327
7.716666667,327
7.733333333,333
7.75,334
7.766666667,335
7.783333333,318
7.8,302
7.816666667,302
7.833333333,295
7.85,293
7.866666667,297
7.883333333,305
7.9,322
7.916666667,323
7.933333333,323
7.95,321
7.966666667,315
7.983333333,312
8,327
8.016666667,333
8.033333333,336
8.05,336
8.066666667,327
8.083333333,318
8.1,308
8.116666667,293
8.133333333,288
8.15,280
8.166666667,280
8.183333333,274
8.2,270
8.216666667,267
8.233333333,260
8.25,261
8.266666667,263
8.283333333,263
8.3,276
8.316666667,293
8.333333333,317
8.35,372
8.366666667,396
8.383333333,446
8.4,446
8.416666667,484
8.433333333,509
8.45,521
8.466666667,525
8.483333333,506
8.5,490
8.516666667,490
8.533333333,476
8.55,475
8.566666667,494
8.583333333,580
8.6,633
8.616666667,643
8.633333333,643
8.65,654
8.666666667,680
8.683333333,697
8.7,715
8.716666667,719
8.733333333,719
8.75,698
8.766666667,665
8.783333333,668
8.8,703
8.816666667,712
8.833333333,717
8.85,717
8.866666667,721
8.883333333,723
8.9,700
8.916666667,669
8.933333333,690
8.95,690
8.966666667,728
8.983333333,771
9,823
9.016666667,876
9.033333333,932
9.05,946
9.066666667,946
9.083333333,955
9.1,936
9.116666667,904
9.133333333,812
9.15,781
9.166666667,762
9.183333333,762
9.2,808
9.216666667,822
9.233333333,856
9.25,840
9.266666667,775
9.283333333,666
9.3,666
9.316666667,562
9.333333333,470
9.35,398
9.366666667,307
9.383333333,284
9.4,269
9.416666667,269
9.433333333,261
9.45,268
9.466666667,300
9.483333333,399
9.5,444
9.516666667,444
9.533333333,459
9.55,466
9.566666667,467
9.583333333,425
9.6,392
9.616666667,358
9.633333333,358
9.65,328
9.666666667,299
9.683333333,274
9.7,241
9.716666667,227
9.733333333,216
9.75,216
9.766666667,214
9.783333333,214
9.8,217
9.816666667,225
9.866666667,245
9.883333333,264
9.9,287
9.916666667,325
9.933333333,426
9.95,460
9.966666667,460
9.983333333,485
10,503
10.01666667,503
10.03333333,452
10.05,435
10.06666667,424
10.08333333,424
10.1,509
10.11666667,541
10.13333333,553
10.15,526
10.16666667,502
10.18333333,438
10.2,438
10.21666667,385
10.23333333,336
10.25,295
10.26666667,237
10.28333333,220
10.3,220
10.31666667,208
10.33333333,202
10.35,200
10.36666667,201
10.38333333,232
10.4,261
10.41666667,261
10.43333333,339
10.45,379
10.46666667,387
10.48333333,335
10.5,298
10.51666667,267
10.53333333,267
10.61666667,235
10.63333333,265
10.65,281
10.66666667,297
10.7,276
10.95,235
11,246
11.01666667,261
11.03333333,284
11.05,311
11.06666667,318
11.08333333,302
11.1,302
11.11666667,282
11.13333333,263
11.15,250
11.16666667,244
11.18333333,240
11.2,237
11.21666667,237
11.23333333,281
11.25,297
11.26666667,294
11.28333333,263
11.3,245
11.31666667,225
11.33333333,225
11.35,210
11.36666667,199
11.38333333,190
11.4,178
11.41666667,178
11.43333333,180
11.45,180
11.46666667,184
11.48333333,186
11.5,185
11.51666667,179
11.53333333,174
11.55,171
11.56666667,171
11.58333333,170
11.6,170
11.61666667,168
11.63333333,164
11.65,162
11.66666667,162
11.68333333,165
11.7,174
11.71666667,185
11.73333333,194
11.75,198
11.76666667,194
11.78333333,194
11.8,189
11.81666667,185
11.83333333,182
11.85,182
11.86666667,196
11.88333333,206
11.9,206
11.91666667,238
11.93333333,256
11.95,259
11.96666667,246
11.98333333,238
12,218
12.01666667,218
12.03333333,205
12.05,200
12.06666667,199
12.08333333,198
12.1,193
12.11666667,189
12.13333333,189
12.15,186
12.16666667,185
12.18333333,184
12.2,196
12.21666667,209
12.23333333,222
12.25,222
12.26666667,229
12.28333333,227
12.3,217
12.31666667,189
12.33333333,178
12.35,183
12.36666667,183
12.38333333,192
12.4,201
12.41666667,205
12.43333333,201
12.45,203
12.46666667,203
12.48333333,207
12.5,221
12.51666667,247
12.53333333,270
12.55,302
12.56666667,295
12.58333333,295
12.6,284
12.61666667,266
12.63333333,245
12.65,210
12.66666667,199
12.68333333,191
12.7,191
12.71666667,185
12.73333333,181
12.75,179
12.76666667,176
12.78333333,175
12.8,174
12.81666667,174
12.83333333,160
12.85,157
12.86666667,159
12.88333333,158
12.9,156
12.91666667,156
12.93333333,155
12.95,155
12.96666667,157
12.98333333,187
13,223
